epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.435788079132862,0.49103121899091673,0.40189670668229033,0.0348629811893723,0.6359104662890838,0.02851178475286549,0.66001794515426,0.20380596750031196,0.9073009495795304,0.18262767795477408,0.9348635081582478,0.5226968730878772,0.4990559176303548,0.01841360953193301,0.7504117587931747,0.5579234150562463,0.8864282194027178,0.11264079422049218,0.780123848389464,0.5318974974429169,0.8416078376985505,0.3665559628312828,0.4779609860566907,0.03627229300198401,0.38696423279785985,0.014490706201405294,0.9003232377459123,0.7239693916415624,0.5930420202518214,0.030609363488724162,0.4921567834044821,0.018780743305961474,0.4335048867818424,0.023441705169411742,0.2826158990498093,0.00990023188604859,0.7388948075489274,0.09303229658528328,0.5455181189934658,0.03879601856955448,0.6618258830249915,0.05301320522977129,0.6666191226975018,0.22923480120066608,0.6080732028521743,0.0965750940181757,0.6402325608628705,0.1785478369939373,0.5119047619047619,0.700357090923656,0.2043381892097553,0.943679312908193,0.5559334202405563,0.7494682327963761,0.5205885017116403,0.7775958328697008,0.5200836868212722,0.8422069666920924,0.41375873868646057,0.8998167426234063,0.7152423565194701,0.8188540298022374,0.4883241488648591
1,4.058794001315115,0.4635524005801084,0.48481927206638453,0.04089609561765452,0.44730038924518056,0.015328926414320357,0.7445663112891753,0.23361026343138203,0.9399118064559108,0.2799146699085447,0.7793114654020141,0.20247342920168715,0.37318796583531766,0.01587877349560891,0.5365404377006744,0.3294073398013239,0.93342269212324,0.2823450278965128,0.4875126487796669,0.2794592017640335,0.6827846675754924,0.30111553843333927,0.3602811229918949,0.026407434557893943,0.42948599061455695,0.021107173027460464,0.9056091381013317,0.7475837778039528,0.5548786042909852,0.02725241044839406,0.501255124467134,0.022586503800486886,0.35800808175720084,0.024167179026363776,0.35841781153543545,0.014321225533415482,0.6065402255501893,0.0729476405205982,0.5926370838817697,0.053214924643691174,0.8129592901087382,0.3399067468149944,0.7372390294611035,0.2383847867452596,0.5013362642164882,0.06946264895513668,0.5967275192477219,0.16535325990191152,0.483974358974359,0.7679623003934878,0.24500051391588923,0.773355778420857,0.18282769098571092,0.5481440687976216,0.3149552552674604,0.5051577278290864,0.30976934878862095,0.6968521587159637,0.29516748280080274,0.9051462536284105,0.7545485264508462,0.6994363812975711,0.35037813636822174
2,3.873208996849418,0.49698496297992517,0.656962346520421,0.13581956546183988,0.5316867388748925,0.02149553951189846,0.809987903911888,0.401578230732615,0.9604592111264277,0.3129893287039016,0.9229525720043178,0.5612601604383493,0.40342516435666104,0.01982154387247581,0.659241294350607,0.5097409320592916,0.9602550814063733,0.2988008950779682,0.6687382980318453,0.5190246925573666,0.7705446523586662,0.35245195927069384,0.36406930871428367,0.027756672898646893,0.37712505278199615,0.017014975443929162,0.9125018105656889,0.7520696470112129,0.582720169560103,0.037305149593598264,0.6197345655283625,0.05653096636743642,0.4301613741360042,0.024337463463624046,0.4352890667554319,0.013352574626495894,0.628905287342738,0.08276550087807161,0.638565794715847,0.06632977678321622,0.8310475900802605,0.4422964305672001,0.7610691203066569,0.339702892172023,0.5589544776059793,0.08021441576111074,0.6583816764107023,0.23057542332968026,0.5167124542124543,0.833347990808457,0.42489099361840216,0.927202251367281,0.5232231714498774,0.6578781775257216,0.47887855674597013,0.67646280738845,0.5208181032446724,0.7775808002431531,0.3458018788164872,0.9111543931445687,0.7639951461892636,0.7972710700796052,0.5096013083441121
3,3.7506985537160142,0.4401190748797802,0.5033291550751555,0.07669031312228637,0.4415491782520417,0.015151697661854566,0.6927878379042833,0.18474775692370562,0.9114618297726236,0.2054200090785226,0.802103661234215,0.2533204491498541,0.36691347835298654,0.014031063338823126,0.6294170700652016,0.3619681195534105,0.9314847187629148,0.33519591359610973,0.5702136286732009,0.3350764661544533,0.704962055428555,0.25241081341283794,0.3823673490434693,0.027373451488909673,0.43495564259214525,0.015482376840201694,0.924811516473853,0.8020693608718803,0.5502874121451978,0.03013309511939933,0.5583921368512786,0.030226106456060827,0.4144635217573907,0.020979144310113447,0.4594358999576348,0.01829846004718729,0.5961659248548383,0.06022379833166832,0.6096334847942334,0.07022256902492421,0.7747914500634434,0.24834458746079066,0.7446631758148686,0.1333516420666996,0.5781161869625859,0.06990839944360445,0.6173775597650962,0.16184661788424082,0.4555860805860806,0.7041099850493753,0.17011483859743054,0.8082737083842193,0.24267635501099455,0.6252649631912475,0.34177212508175425,0.5748567375097363,0.35063257768473494,0.7117973177154112,0.23818222734132782,0.9209690925853609,0.7915134815401332,0.7242119674058918,0.35581526754272924
4,3.6366815716426304,0.3802763147851309,0.5828719978318229,0.10994827122866467,0.4266666617870731,0.013904328567568236,0.772746358527415,0.24254042296740014,0.9398385253588468,0.189433763960667,0.9200520500597968,0.5536867100411842,0.41047645248914566,0.01631875472266043,0.6911982687320106,0.45147610056622145,0.9753221667996368,0.6847904092208987,0.4120654193484568,0.23141866951893966,0.5701364426588176,0.1816100584279874,0.3785526274375344,0.027380764452529634,0.3964215346438097,0.014252606702220054,0.92009553854227,0.794291427186873,0.5779749049439846,0.06335350255543579,0.6159008159433028,0.03811338494003423,0.412399778855029,0.019560427934962744,0.479663196756037,0.03387352065300451,0.5387768012471477,0.05834120223756367,0.6218455031578168,0.0722915451272349,0.7993255038815859,0.3154184555979147,0.7506560903988257,0.20198241334808079,0.5354875290165935,0.06458491770169972,0.6240215531098617,0.19902598443907935,0.4010989010989011,0.7860980959504444,0.24014430518410448,0.9199194897254819,0.5186871028075662,0.6859918114140114,0.4269971943050991,0.4209466451541115,0.23947038306304594,0.5642231515821037,0.1569563588747815,0.9122416581785681,0.7686564250172423,0.7149034753341201,0.39181862820863994
5,3.5896476701273916,0.46767422334172964,0.5849480075886203,0.12807598788725105,0.454557198840023,0.01593121730884765,0.8123325269274593,0.36365691627300806,0.9385584122087334,0.2387138712673007,0.7758837437292194,0.2669271920850593,0.41044451401340154,0.017324452600238516,0.5673223777937652,0.3607576882215896,0.9436853981254545,0.5398008878491011,0.47046615321875473,0.29576271185304637,0.6064113147898279,0.26373481984066505,0.40653040560223563,0.030305687969838346,0.4583692912464353,0.028611333696670994,0.9229501038318846,0.8004474729019049,0.5778072673974615,0.06976595408762862,0.6420808390076198,0.08763553566035279,0.4303291311043249,0.02315936217310628,0.41387384252254433,0.019771020657621156,0.5750973682335377,0.0793200577066854,0.6577340037285269,0.1270802351115575,0.813839745350438,0.31867822661354006,0.8347919670233721,0.3469083430841319,0.5734712129883026,0.09344587998418043,0.6305220375123611,0.205264311583333,0.4809981684981685,0.8185619362495614,0.3770056648194619,0.77549547337121,0.2514615491770302,0.5776699192953336,0.3365433007494446,0.4800005563591855,0.2989060186451432,0.6169505890329688,0.261194974222372,0.9189505690716503,0.8009457637186432,0.6979381738966515,0.3876762118886825
6,3.5250817552867457,0.5686588810014502,0.7202144662059291,0.21826697357173155,0.5622031072276052,0.0233950567784766,0.9230014747358192,0.5481252137811677,0.9777161408021974,0.5087217385919991,0.8656416801418805,0.47684718160033485,0.46271135523490586,0.03097453485758005,0.6642599091085591,0.49562643031748577,0.9742379271707446,0.7040829374154506,0.7215113709146347,0.5982773985362593,0.7489117464110231,0.3415454295058721,0.39615303352863296,0.03335721797887406,0.4774481436135666,0.022328882730384303,0.9199823432066903,0.7608575338355503,0.6758996827446871,0.1430864823022574,0.7358326420782164,0.11181998095415813,0.5177139019986096,0.032924736515274174,0.6215858197663862,0.06315459214984984,0.7156528668231975,0.10788017327589867,0.6880329919159215,0.11414556375166449,0.8895127670222751,0.4769365479133595,0.8891954774386127,0.49839945528183993,0.6323005929704669,0.10777437774802842,0.7172599745936619,0.29175129269970435,0.5673076923076923,0.9166091251925428,0.5601755126400385,0.8635349187596241,0.42077091532082495,0.6598260730836668,0.46462173188577216,0.713164571047068,0.5776325842331634,0.7628986676252517,0.33115318446766423,0.9184704714820019,0.7671734214925447,0.8057506378650259,0.5202545583400013
7,3.4468876137896154,0.5640027478818411,0.6692863814025662,0.22602046733470332,0.5613471045223586,0.022431916782479917,0.8908760935383649,0.49738407698502735,0.949746847119233,0.3585119413490069,0.8790521553318446,0.5054635811403642,0.4879297859489681,0.027777954792188315,0.6905186279735911,0.5493609647658971,0.9730946798001252,0.6761142320179858,0.737178344604862,0.6328905440444972,0.7841808152546359,0.4117096565507431,0.40565229387227014,0.0343007138011414,0.4416535666942012,0.020010823500057104,0.9300899311055968,0.8094860325226476,0.7318083954758964,0.15472017971566676,0.7512532511470339,0.1408855141345412,0.5150409426660307,0.03726165170500408,0.4968176935181263,0.021457430849042638,0.6311239448516058,0.09877662264017496,0.732821123164104,0.16089600043054214,0.9059109299460942,0.5096772264391769,0.9134139168130103,0.6214359468425901,0.6316335559495578,0.1296684293825331,0.7141104718500034,0.30210190489663685,0.5647893772893773,0.9022009722695085,0.4777079986435748,0.8877859010778952,0.47399647138297774,0.6847722674160854,0.5161386230740732,0.7294288972960943,0.6031649386320066,0.7922933270207002,0.38720467098329886,0.9229237037365079,0.7872062315354854,0.8199008448027986,0.5409031557085694
8,3.4058136770574383,0.5541561712846348,0.6172841720406108,0.20669471192354089,0.5408685481403624,0.02222013873390742,0.8256429108858425,0.5279060217110904,0.9822119104843214,0.5744791902181479,0.85449535149195,0.5148383281381478,0.5008531683916606,0.025456380174667177,0.7534373040765455,0.5775979484049316,0.9665417264295012,0.7136805859911073,0.6538837080607216,0.500879677522502,0.7935022834924166,0.4166243741203768,0.43861019607422946,0.039487397166476326,0.4313681777772912,0.02006174465703174,0.9390741847249374,0.8344248255179298,0.7277417196095401,0.24529408845586065,0.7229850381670236,0.1387992460477874,0.46430098494932887,0.02855927409084959,0.6355345578890033,0.03039128676240707,0.6871782416539652,0.11174868315499772,0.722939938440642,0.19012811879737793,0.8706611249943129,0.44361416310968543,0.9134918649048216,0.6140633502045615,0.6090496986706155,0.09750812484423683,0.7114389459704386,0.3124753481703464,0.581959706959707,0.8351704519233365,0.5305211429906499,0.844649352200924,0.4638323611388353,0.7485972175988636,0.541648106281859,0.651608434405252,0.4820312002605634,0.7970228336124335,0.401533542730087,0.9325294298815962,0.8206368697419274,0.8015962866037342,0.540033870523987
9,3.348489643207862,0.5461415159148156,0.6595838879987672,0.20015214002621717,0.5006016538894508,0.01967095482021513,0.8186266845469689,0.4680798660033452,0.9831366359364351,0.5380503109449684,0.8742883433285813,0.4710006928519677,0.522458124231184,0.029761535468381187,0.6504109645686471,0.4646599053875932,0.9635864772820195,0.724366885357828,0.6200243285842668,0.4307231231255831,0.782997908461183,0.37634435640210523,0.41388009195981146,0.03296324204958805,0.48690476109003633,0.025937441151829665,0.941662258251702,0.841753343479562,0.7354441708355551,0.2221521128896899,0.7733758502063274,0.15535077386359358,0.47086059087468535,0.03047766413720444,0.5542134448949949,0.10602661639424224,0.7322864546492571,0.10332614757672477,0.7227418289281913,0.24294062328684835,0.8857715694683399,0.4666142670510973,0.8663350706805786,0.41481297426739866,0.675968166713004,0.1429015097154182,0.7106890576081812,0.2958212039205183,0.5567765567765568,0.8172297023719857,0.46439426653706617,0.8802334997079595,0.413769993016659,0.6502958352955975,0.43845621137473656,0.6172863580727718,0.4246153129368683,0.7862367062082994,0.34634218035107023,0.9330442515107474,0.82391747999155,0.7807210588612269,0.4852492407013251
10,3.327358850986209,0.5582016639951148,0.7439805515035086,0.2752837232602208,0.5925564361595452,0.027724019539168226,0.9111232895416859,0.6193532075413396,0.9904936993630182,0.6223320106477948,0.9113940537579183,0.6346649958785544,0.5423051990146506,0.032531617264491705,0.7924610439300056,0.6109613087381002,0.9838550840584068,0.7469417286999346,0.6424252123890695,0.48443634531571034,0.762540742522752,0.4246541140846085,0.4542367342346716,0.04109194482928869,0.4628556753734433,0.021841919032014132,0.9449829112821694,0.8441875017556176,0.7988259007880473,0.2552637871682524,0.8143419888215243,0.15021297580756113,0.48913898202129347,0.03940532070717379,0.7020615203050293,0.05261781240519205,0.6851282514733409,0.11485288486016021,0.7512013488593363,0.2693686662097309,0.8960883774852851,0.524149776585617,0.8673811471732028,0.47505389675456916,0.6223907611733049,0.12578406744009743,0.7437167686923277,0.33603243747841804,0.5970695970695971,0.9125601790940286,0.607435916244382,0.9069162175436734,0.5813431551794443,0.7859631252847519,0.5805912280507606,0.6306512184266162,0.45222180638311904,0.7639402520961742,0.40736208667288115,0.9358475886419176,0.8235436099839607,0.8226464301811937,0.5754163004190913
