epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_low qrs voltages_rocauc,train_low qrs voltages_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_pacing rhythm_rocauc,train_pacing rhythm_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_prolonged qt interval_rocauc,train_prolonged qt interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_left atrial enlargement_rocauc,valid_left atrial enlargement_prauc,valid_low qrs voltages_rocauc,valid_low qrs voltages_prauc,valid_nonspecific intraventricular conduction disorder_rocauc,valid_nonspecific intraventricular conduction disorder_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_pacing rhythm_rocauc,valid_pacing rhythm_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_prolonged qt interval_rocauc,valid_prolonged qt interval_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_s t changes_rocauc,valid_s t changes_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_st interval abnormal_rocauc,valid_st interval abnormal_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.089263841630876,0.30289930684951927,0.7780050039689063,0.10662108687196864,0.760567943704571,0.013557054141925026,0.8848903168901852,0.1590912647935003,0.9107793982582574,0.45171540651840864,0.5573112663342741,0.0070651304459125935,0.8815209935797925,0.14703815885304514,0.775656496067424,0.024665769457375874,0.8167030508149392,0.07178418903703757,0.9678520999580322,0.553217770192723,0.6629647626653842,0.03812332966057833,0.7396940294217933,0.058622897332470704,0.7599388966137337,0.09278318530539634,0.9220685477446916,0.7101526754625683,0.9485856190632614,0.7407134793250635,0.7551098888357626,0.0720231135987259,0.9139838430644446,0.2243010617797578,0.7538636891287015,0.015876056643567796,0.7654387228561016,0.08217575482569434,0.7238649464714182,0.0715494802812972,0.8947052310184928,0.19446120194460345,0.8386820702792444,0.3691010402397933,0.7640011613558995,0.2823135237198641,0.8059996089576241,0.12230505660312044,0.6960226724720805,0.06968729234458096,0.8237775383110614,0.4330759672760446,0.8504647745029771,0.3053008368377551,0.8058635604745791,0.20835853013433767,0.3011850637251248,0.7742722168704245,0.11518513066680823,0.8837600585745921,0.166325279230368,0.8649876240781852,0.14008389602081597,0.7999052711453346,0.074245084578253,0.6709401411822051,0.037934427647445645,0.7309317018371345,0.05185253529265113,0.743602941076942,0.09387839918347811,0.9208727383451613,0.7005750078263498,0.9562255731383408,0.7540037749496423,0.7676628303312941,0.07821330742047693,0.8985234426410897,0.19252875756199592,0.7562605839353945,0.07411262874380273,0.7395460633974357,0.08231822045214565,0.8376994701696084,0.3433524719218153,0.7368418160936299,0.2164751449969654,0.7955816466326086,0.13237326993972187,0.6575769304678057,0.06481963627078946,0.8236958788498812,0.4349325884171081,0.8446108735951721,0.30855542698538335,0.8001840948611705,0.21377710463715877
1,4.751309664808401,0.29467590867307647,0.9318859822430788,0.48056112751182234,0.7857730812571779,0.0227064138196474,0.9022809760338931,0.35025846857627907,0.9262953100911436,0.527252561994013,0.8143385345809435,0.030830825184567867,0.9045243882555116,0.31265944745086605,0.6756650836014124,0.024275951869407803,0.8108393387710797,0.07263417081472545,0.9781429292407269,0.7263226829836331,0.5918912244830113,0.03765498384589146,0.6838594213970692,0.05264250182093762,0.6992983996673676,0.1175748531055021,0.9446252557258284,0.7823216240190051,0.9660383333105216,0.8260464845679879,0.7110601563879346,0.13959084692828494,0.8660214656027198,0.19343847867745062,0.72333270112339,0.014296569600196967,0.6588921929221968,0.06337756137357373,0.5987017160263018,0.03868849094418488,0.9156370210856,0.2278900973825275,0.8010776661930672,0.3265019327535467,0.8481147223517126,0.4721699334688208,0.5805136898489316,0.05257101434436993,0.6281291068166789,0.044028336606620797,0.8006363929661975,0.4349823390988583,0.7805295447394154,0.18035172971282248,0.7895424859508814,0.25198574724829015,0.28568234329581876,0.9315457581907317,0.4614010983925766,0.8801777605938647,0.30366328716304697,0.8916374838840543,0.28658479978061785,0.7973735769322734,0.062345054168378114,0.5729101929141969,0.03934604791254565,0.6683078363441834,0.046269205366028625,0.6794943704257173,0.11454752210545524,0.940295514087417,0.7686085838152177,0.96977342804682,0.8274735849488154,0.720633494487942,0.12538497603337037,0.8424609968727617,0.1660935031991779,0.6483529481844562,0.05702189287869003,0.6146046959915291,0.04190687511780275,0.7976316798541461,0.29445599166082354,0.8102966456724028,0.3813189730678901,0.5620744609695358,0.0503608569755216,0.6156199242963738,0.04901111514557478,0.8036253757780737,0.44427208115372496,0.780198356570823,0.19366892513904163,0.7645797105314369,0.24809128284338422
2,4.577483372683436,0.34674914908946364,0.9325290499452745,0.5596101559658144,0.7761947659802231,0.021883761992082577,0.9407477116041189,0.4615897516643772,0.9103143939065572,0.4573128096582662,0.9068259221861854,0.12497431756300235,0.9280292009350121,0.3820011508621415,0.7502709093587395,0.03272071218504125,0.8392035830255055,0.10630353039831594,0.9761333218702697,0.7001740691047298,0.6966323276178154,0.0628179279807699,0.7448023981869899,0.07757770070364958,0.7782255869739052,0.1510405912136961,0.9516121350077281,0.812415960155598,0.9711674530991943,0.8253422036863636,0.8135046702770534,0.2623016770428985,0.9371647203900622,0.41372434815984904,0.81804357079865,0.028037186062634153,0.8170976732935824,0.160454606315424,0.6777706754132863,0.05964688370982217,0.9263469619241577,0.2584286529356803,0.8779209726804363,0.4041486656189875,0.8797964072937539,0.558103995621392,0.7673452957724586,0.10094551853996644,0.6792012750081486,0.062295888396994646,0.8352380999799258,0.48250683971273894,0.8018186354541511,0.19857407596191995,0.8436129891531993,0.2986512685081598,0.3242900797495714,0.9316477251444745,0.5430488997536181,0.9250417100979353,0.41535878312853913,0.9097161041817768,0.3163949756647943,0.8232028966412428,0.09166982295712768,0.6849266380588462,0.04592848975018768,0.7127607525091498,0.055614852226805525,0.7580594347143996,0.1506716542113377,0.945302738349402,0.7976190661407524,0.971631173955282,0.7916893869917028,0.8154396454598611,0.2502703878097208,0.9165247179953062,0.31474800963032734,0.8181076774484526,0.15829354665886347,0.6912872576995303,0.062117491508630274,0.8740961090304289,0.3675470735156327,0.8380387110134832,0.45526855236749736,0.7639402458849223,0.10028393333330317,0.669723148930962,0.06710496828332568,0.8341633286468302,0.4765311759591541,0.7981109956518195,0.2104869858458188,0.8253537374428477,0.2984551608282705
3,4.454973420813431,0.37661176119847956,0.9328315260531589,0.5838739063658382,0.8082518048011147,0.022278300405890256,0.9531054046795201,0.501376982029896,0.9145899614382599,0.41441943843732154,0.9062364207934225,0.1700984344769711,0.9229473659548807,0.40063220096982954,0.6752768756042632,0.020920417555498533,0.8552548073069226,0.11587787649827368,0.981558708522539,0.7784429554009703,0.7166849379803752,0.07792380649851051,0.7791967435239073,0.09412433545697105,0.7319035859777279,0.1467644699567432,0.9543421850168557,0.8237182012522983,0.9716447446460996,0.8669609534272058,0.8387622157497168,0.32263227564217345,0.9393469398161081,0.4078326428341548,0.9048684223734829,0.06412636435622084,0.7463363135656809,0.15568128851051427,0.7187700274156407,0.07357876454875485,0.9280495175586203,0.28716622267276637,0.8762942166909133,0.4110847092297321,0.8988285528067796,0.6070257776959938,0.6979689701143263,0.06932358779834924,0.7170723877987389,0.09266078833000779,0.8170217490382232,0.46835050010085166,0.7978096365349303,0.2135797758627398,0.8455751546831619,0.3150174990890183,0.35313408362525156,0.9366653956814033,0.5662832576004557,0.9368756215420997,0.43325056599599515,0.9095241833253972,0.3664367459249445,0.8351934469347623,0.09696889943368801,0.6697412820133407,0.06338621613886401,0.7475161277307526,0.0761515681621406,0.7102154134468182,0.13246039550714048,0.946691594057686,0.78556160548893,0.9664912529163155,0.8404593105425984,0.8274593904647815,0.28209958896123355,0.9098170973170971,0.3442357044352497,0.758545756639691,0.15612992947165574,0.7244314983676686,0.08325399443876319,0.8668437591188948,0.3676410121091533,0.8488046371225497,0.5010489670973389,0.6830545043971127,0.07077071797709629,0.6900402879559827,0.08731015850835185,0.8167099195708564,0.46327114729724805,0.795618296521756,0.22814097003533604,0.8200126034276297,0.31288740816453603
4,4.3552730018131625,0.3974062756204815,0.9488497515499714,0.6019777294190892,0.7688201250288669,0.024061553237623802,0.9445807838493959,0.5732264288663139,0.9008458981276177,0.36264194296921193,0.9245614504669308,0.21312035855051648,0.9415078559257108,0.45494925323625124,0.736876897217832,0.03100285198397923,0.8446252646269203,0.10717910131852633,0.9685614209304594,0.7613788115972759,0.7331294685064177,0.09566464059173943,0.7766477281288349,0.13849472375560284,0.7652765566961303,0.1683903253867589,0.9616385388702584,0.8367253225282099,0.9768291399770058,0.8530476931708755,0.8666485672905195,0.3486919637813586,0.9434816859876312,0.4806428774364322,0.9031703192809724,0.06904613817897244,0.8408381274310317,0.22194237787573268,0.6718515417281125,0.05622424793155971,0.9361396496786608,0.3167680705222834,0.8891312623859501,0.50418182762961,0.9184431362460639,0.6181133385280252,0.7270394844941601,0.09476289577342492,0.7098804475833556,0.08708654200960138,0.8115155346506613,0.45394104822770465,0.7861526924759815,0.1991665500716605,0.8537324357359787,0.33355494671455155,0.3605127822911232,0.9475953887245997,0.5614627938006761,0.9257278854293557,0.5168457436284665,0.9242047772831445,0.3744589679202341,0.8199933695901468,0.08330236298092386,0.705405311305892,0.06542697936710518,0.7228050074592729,0.09500656211468597,0.7409759643302377,0.14719521434358748,0.9510650609075753,0.7913518693899241,0.9730406954931584,0.8116673577420735,0.8338094881558493,0.29245572240920614,0.9066723882900354,0.35701018862043526,0.8352467386587016,0.20592529373139817,0.6663030426135576,0.05543982932654602,0.8621388716726837,0.4420928221587113,0.8603734591087318,0.43931103493107915,0.693749116927701,0.09202051575298989,0.7108790538878695,0.08641148441254154,0.8029562943229802,0.43164206445889947,0.7852201014782372,0.19913069197804173,0.8246401060863016,0.3183240788982908
5,4.281265371290219,0.41710764949939133,0.954556356718991,0.6346762369508437,0.820492187240537,0.02519506691109942,0.9673564128904695,0.7202967686098786,0.9009697796633125,0.421050105865647,0.9550067469158934,0.31416726815350643,0.9205250975907364,0.47375527236758574,0.7622878284088489,0.05179523577953206,0.8621313620516784,0.16792435383029045,0.9730519502473766,0.7501508229176066,0.7355678169015748,0.10972823715850108,0.7798791754397615,0.17067416344416647,0.7627538694000334,0.22544342622754535,0.9652013658191613,0.8412688803033719,0.9766859111667716,0.8324554288588214,0.8908928769272277,0.4474718595223485,0.9553130731431764,0.529043106337941,0.9023305052617595,0.07020578047482873,0.7725048515771588,0.19361745502349015,0.6757684019887957,0.07239114881257906,0.9300612820443099,0.34048611914973353,0.8741577199794316,0.44781877010678073,0.9402749643233341,0.7081269236170594,0.705860728483184,0.1089663053344687,0.7605342861848726,0.13744800462907672,0.8134269747474154,0.46606590462028813,0.7626579054214959,0.19693602025420723,0.8584711319437426,0.3637368717408153,0.3768353581277484,0.9507280312438273,0.5800347988292771,0.9482841239342887,0.6340642693284662,0.9076325464902595,0.38514101026207487,0.8463553484899501,0.11567357949931216,0.6895279709627721,0.07462581061411538,0.7369450570710943,0.11775619015004563,0.7330268470729328,0.19067784170400615,0.9526990368640214,0.7982382631487761,0.9705093707218052,0.7990434035994082,0.860553844179181,0.36873727651238214,0.9233300648741826,0.37562692446659063,0.7470522410286522,0.16700948987920713,0.6800530487317413,0.07564401444759725,0.8647010851434463,0.37540882161591177,0.8763206997947063,0.5274730058270299,0.6869994683552314,0.09787761902389266,0.7505103232040463,0.11583893234440185,0.8071787339490797,0.4373249858767335,0.7536368675558212,0.20214396091363876,0.8255813005087916,0.3388600104233088
6,4.199726106388928,0.413033216566048,0.9583680452350395,0.6350176141255947,0.8489438717859402,0.049538797939121616,0.9657632149049058,0.679275991909337,0.885980020630144,0.28357007927993816,0.9563743126175634,0.330786985660149,0.9387314080456596,0.47181065409523715,0.8105799705257821,0.04682882881426197,0.9125774169258729,0.19588795191699906,0.98467915877154,0.7955985771987973,0.778187003464384,0.12114672375256016,0.8185979613122559,0.18075959351358853,0.823921148134409,0.25272063462008765,0.9689139173619025,0.8549502122001849,0.9828727941109378,0.8986618517393032,0.888914245601602,0.47109667287901885,0.9467155595678332,0.5529787035443684,0.9072095214234805,0.08294126081755074,0.8165477929285351,0.2162078667661596,0.7499851351235761,0.10396626432957032,0.92956950012766,0.27792903583369843,0.8910694024004838,0.4845087142326563,0.9344902016738749,0.7283130881267179,0.7589694101899891,0.11954544163884788,0.7395687289141162,0.1026771137347935,0.8288832709303446,0.48759045353970637,0.7805220667022366,0.21299851236291673,0.877189810746541,0.37066567786812177,0.3710963702765149,0.9484572255832366,0.5797013381049307,0.9435407504708802,0.5635129548376155,0.9155719068521044,0.35862794499295797,0.8858145217565279,0.12661999757358558,0.7260248476038774,0.08443484424631612,0.7733746975822623,0.11013347484849552,0.7909183014630937,0.18914479841903437,0.9545676900130744,0.7967630951683823,0.9717464600461642,0.8381782218292119,0.8361038021078453,0.3344985108128538,0.8971541839188898,0.36747289367189545,0.8025670564107802,0.1789874037304183,0.7409667056598911,0.09407059531670758,0.8714725603163388,0.39225801389523013,0.8657237209823245,0.523862309341073,0.7442415853979081,0.11264858104858196,0.7406614848933808,0.09747203035292706,0.8209305729803557,0.4615188306153321,0.7664298861158411,0.20972548372636932,0.841908840008146,0.33787533276483783
7,4.137136567284882,0.37328265136269906,0.9429793197259883,0.5813695711882179,0.7946785303006547,0.03360286572407525,0.9609265403759877,0.6596776317092257,0.8562254922659797,0.24907758652423062,0.9432874186170576,0.2706669814253126,0.9019337146803821,0.39349809800503754,0.7194726675196308,0.04011168746783368,0.8484215028837928,0.13949487154400028,0.9682633256578229,0.7237497955515271,0.7560128053408108,0.09639647623174331,0.7776354302634524,0.16670884470491446,0.776782958763659,0.22276307897781467,0.9623681967242296,0.8376035268950024,0.9843980683072824,0.8639336327773475,0.9111354576451082,0.5066938223619291,0.9434381635139152,0.5666490610317502,0.9236841436406622,0.12397456733351062,0.8176744097713842,0.2636890294006264,0.6893812535645072,0.07911935886625157,0.9347038820260173,0.38708288916860417,0.898129061954186,0.4934686384507996,0.9571816525424746,0.7796394135385493,0.7440952180535512,0.14545715172907864,0.6632792286640905,0.08929969341132798,0.8222379823298402,0.4823453831622638,0.7984263427250523,0.21927331973671577,0.8575674141483662,0.3621287298814496,0.3245136766788403,0.9242817732709558,0.49778975431949807,0.9337146232440934,0.526795444902545,0.8838636620186138,0.27942269841807693,0.8271750428201262,0.089746395872701,0.6919291709825016,0.0558159899549923,0.7175530133372482,0.09696584177922518,0.7291193756708723,0.16503404473721625,0.9428777053521737,0.7436318940817913,0.970628383733729,0.7990157838760592,0.8560949956502516,0.3839957433782685,0.8883439030497854,0.3990975856022847,0.803752138061321,0.2215266887001993,0.6658347976186397,0.06433601515040033,0.8721769107777196,0.3922497845910016,0.8741568748025516,0.5060757982665872,0.7188698804911433,0.12431902373338442,0.6851950921661053,0.07310041801888777,0.8084866193852926,0.44422960558481567,0.7866879853604115,0.22327411494810862,0.8200390498838703,0.3203380329429497
