epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial flutter_rocauc,train_atrial flutter_prauc,train_bundle branch block_rocauc,train_bundle branch block_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_early repolarization_rocauc,train_early repolarization_prauc,train_incomplete right bundle branch block_rocauc,train_incomplete right bundle branch block_prauc,train_inferior ischaemia_rocauc,train_inferior ischaemia_prauc,train_lateral ischaemia_rocauc,train_lateral ischaemia_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial ischemia_rocauc,train_myocardial ischemia_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_premature ventricular contractions_rocauc,train_premature ventricular contractions_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right bundle branch block_rocauc,train_right bundle branch block_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_st depression_rocauc,train_st depression_prauc,train_st interval abnormal_rocauc,train_st interval abnormal_prauc,train_t wave inversion_rocauc,train_t wave inversion_prauc,train_ventricular ectopics_rocauc,train_ventricular ectopics_prauc,train_ventricular premature beats_rocauc,train_ventricular premature beats_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_1st degree av block_rocauc,valid_1st degree av block_prauc,valid_atrial flutter_rocauc,valid_atrial flutter_prauc,valid_complete right bundle branch block_rocauc,valid_complete right bundle branch block_prauc,valid_incomplete right bundle branch block_rocauc,valid_incomplete right bundle branch block_prauc,valid_lateral ischaemia_rocauc,valid_lateral ischaemia_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial ischemia_rocauc,valid_myocardial ischemia_prauc,valid_nonspecific st t abnormality_rocauc,valid_nonspecific st t abnormality_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_premature atrial contraction_rocauc,valid_premature atrial contraction_prauc,valid_premature ventricular contractions_rocauc,valid_premature ventricular contractions_prauc,valid_qwave abnormal_rocauc,valid_qwave abnormal_prauc,valid_sinus arrhythmia_rocauc,valid_sinus arrhythmia_prauc,valid_sinus bradycardia_rocauc,valid_sinus bradycardia_prauc,valid_st depression_rocauc,valid_st depression_prauc,valid_st interval abnormal_rocauc,valid_st interval abnormal_prauc,valid_t wave inversion_rocauc,valid_t wave inversion_prauc,valid_ventricular ectopics_rocauc,valid_ventricular ectopics_prauc,valid_mean_rocaucs,valid_mean_praucs
0,4.7359960330044695,0.41124444113189734,0.8025468900496769,0.16225656776339462,0.7415376446344846,0.01936698720202202,0.9577492378910818,0.8004581518592446,0.9426048076281954,0.6911029899735196,0.941965789699723,0.5917981082564105,0.32074402514787853,0.005055678603212314,0.8957109736186543,0.24194578713476755,0.7907070332033369,0.04522574452740976,0.8462634081716962,0.10955224773814175,0.9138499771460736,0.2398785695354721,0.9462993139862582,0.33497906472413136,0.742250941461311,0.15474978458261035,0.8796491746797745,0.2832125754570168,0.7101946155086198,0.094302985197262,0.9392023363208553,0.7576378221741296,0.7209083333340076,0.09476249280694676,0.7912419671418731,0.08845618678174871,0.6171000686664331,0.013513423934448718,0.6622437326643887,0.06086452207292657,0.9566375895038706,0.715699760037256,0.7952001850601703,0.3842396045313866,0.9679667250413148,0.904165937429591,0.677470482465978,0.06102749577867037,0.598257325155997,0.047007294932751194,0.7379732042318438,0.15279240716661807,0.9418058150667301,0.3615870274674558,0.7025882433504391,0.029787928744360665,0.7978025866974321,0.27575656097825574,0.40217634344488334,0.80070805511616,0.15516847007572981,0.9556960035060131,0.7896576117013999,0.9384897792323293,0.5798997277716168,0.8875860198576055,0.21111881764284188,0.868609761992115,0.1332133103785379,0.9070431090644231,0.24455353971846922,0.7355704769533666,0.14993070081960014,0.8879353435726195,0.24932936769651712,0.7046686259060524,0.0975202432943091,0.9354088692817789,0.7464197431150003,0.7229898474112373,0.09803412709309958,0.7907976860182743,0.08356202261883294,0.6353528340318854,0.05258608101981435,0.7640138803990302,0.3477580292794997,0.9630741206796694,0.8986981384255097,0.6784859711177372,0.06543268597973843,0.601452770614483,0.04913474234723397,0.722526384720479,0.14764350807940793,0.9416543728192257,0.3602416761818417,0.8127402059102361,0.2873632917494211
1,4.290826342617698,0.44398896921815606,0.8034785015131539,0.17854985576924376,0.6966751569369068,0.015391463011530413,0.9735394002802127,0.8121152045519805,0.8917325966156165,0.4872498828889235,0.9447808049833379,0.5727117546279311,0.379496307520829,0.006903150040007057,0.8439164804949305,0.29693905142858934,0.7355875853458523,0.03625254025146646,0.7834362013367195,0.0795809270225498,0.8726965935354027,0.3322245124474247,0.9572449403787112,0.5504119449595976,0.7358640146575933,0.14595307365025706,0.8784268844900678,0.20816924502221984,0.691218320168715,0.08634074036410633,0.9449971592890009,0.7892463481995565,0.6764735615160568,0.10037637872973793,0.7615586356382545,0.12581777256273946,0.5904677442187747,0.009052073585490764,0.5807314990403487,0.040852701610899836,0.9327056623441231,0.5095102534471527,0.7996299769991737,0.45075217233630904,0.9670764874584759,0.8799531979117191,0.5727712745029546,0.04171348813163782,0.5719274689077152,0.04428098833585048,0.6897083265463698,0.12011186742084749,0.9318085564374993,0.45684404654325483,0.6200095931505334,0.026287976163955038,0.7714059160854567,0.2742071337412955,0.4395915629425356,0.8037861363429719,0.19354888953816568,0.973516557507905,0.808553060238878,0.9404120875053947,0.5651396948048076,0.8254984797003058,0.2520096887609781,0.7963300444918091,0.0849173525858901,0.8794184134812988,0.3410701092848339,0.7208890758323665,0.13746014382003338,0.8785832255775289,0.20820827293884353,0.6765474540431838,0.10017953818943762,0.9401611599904794,0.7769103745417145,0.6606722686987699,0.12157772135353426,0.7567371023253375,0.10466516382967102,0.5446186689647068,0.0355819700162468,0.7716500230785545,0.39655719178064985,0.959491110559511,0.8631297990662896,0.5667351080732875,0.04148373335591882,0.5686081044812428,0.04791187144699196,0.6755101925433421,0.12328636000219978,0.9180183190067243,0.4728184147781699,0.7819570280107747,0.29868470264911867
2,4.107486620846365,0.4688579165735013,0.8087578938080862,0.3561394394976697,0.6932636135571917,0.01411338492529797,0.9811221147455834,0.87353381918301,0.9019889572562538,0.5152170380089248,0.9549976173196814,0.6034377743353796,0.5327494599732808,0.013268193606502717,0.8822991567540537,0.3247587057231942,0.7931737612186381,0.04456030745151588,0.833065107330871,0.11645386283762653,0.925771402965663,0.4768315819338177,0.948338436745286,0.6561727020357071,0.722586523817528,0.16363879346409718,0.898949220533591,0.2768286381567375,0.7373420311124419,0.1391821061762977,0.9587705811764713,0.8305620662858955,0.8077003313990059,0.20534177223664507,0.893914857117026,0.24415404281460043,0.6913949098615216,0.025586570031924494,0.6307312709743015,0.06622790668197973,0.9539741553455686,0.6605399922072854,0.8643407145544212,0.5874981826937722,0.9839817663889207,0.9558819424040821,0.5973900745338417,0.05585030354481335,0.6334866303054755,0.07754267280181647,0.656989361283009,0.13400495888875522,0.968403541436776,0.5382162732743334,0.7465842976272654,0.03908973778228151,0.8148913995978426,0.3331345469994061,0.4569575911157487,0.7983864449929787,0.30616749843496605,0.9790657887903912,0.8518021824183682,0.9491413894686977,0.5900253492056937,0.8637493964002302,0.2742126442977062,0.8473400274870864,0.12984714093419827,0.9298310364014082,0.47333171306962185,0.7024271190067092,0.1473874067525181,0.8882922904264627,0.2425739206835838,0.7237329485146907,0.13973699811439405,0.9508283906985805,0.8010331009401459,0.7956185880792003,0.18609923631801703,0.8840665164194575,0.23360132522399057,0.596661737631713,0.055579506239609014,0.8260693063542953,0.5081099914442005,0.9771962123600807,0.9442517832933096,0.593276256543066,0.05211393038975104,0.6334496697068625,0.07814811084965463,0.6356870243772381,0.1301423970875438,0.9607391872844384,0.568651505920526,0.8176610174180837,0.3533060916640946
3,3.989995960051879,0.5359866835606569,0.8792840383794728,0.3875489919550524,0.6902619780739463,0.013611522917585505,0.9802018521393118,0.8844712499744433,0.9135391096349204,0.49662440548516923,0.9653668993369642,0.6523105006478229,0.5815812612259503,0.023264577210726715,0.9017444427139852,0.37339405864171205,0.8319635795234578,0.05911080564440732,0.8884473502516532,0.131418176491071,0.9484751590894807,0.540266682825211,0.9603882852175917,0.6288227176868082,0.7806542752870227,0.23299946784347522,0.9313334832711123,0.383986168851376,0.764565749353919,0.15797315206036985,0.9594563019208803,0.8277424944395702,0.8134732413085346,0.3491095750056688,0.8509799545597688,0.24606070711173378,0.8081637434481623,0.06413983959173797,0.6542128360271005,0.06648697997227619,0.9629911717087408,0.7315209885246843,0.8752715924049749,0.5660293843607556,0.9838173381288605,0.937153460894119,0.6412308655412438,0.06435452112168029,0.659726085070552,0.09660642692987734,0.7581979416031405,0.17396149837628067,0.9714530335013065,0.6397775654487199,0.7669867855959963,0.044511241333197823,0.8416210501599278,0.3619724874572419,0.5297011254378773,0.8684546957691193,0.34271716367554267,0.9777626600523666,0.8614276512250291,0.957742013726381,0.6234083264919399,0.879995656286588,0.30553953495589425,0.8945430563077621,0.14657518557501786,0.948309857235126,0.545118529006488,0.7641701171515923,0.21112106874763437,0.9210627538150707,0.3215158237641678,0.7389908607169946,0.1478664995673513,0.9492071703732147,0.7868911058232708,0.7839463765271211,0.3090908475607211,0.8327706342412224,0.21527967052407698,0.6231601316150259,0.0576673659254891,0.8382163188250312,0.49744157486579194,0.9801612440009494,0.9236882855400264,0.6308418015350562,0.05957443041514775,0.6569522549828688,0.09216796043433906,0.7385577271954501,0.17450088081334725,0.9571134247472297,0.597915713170135,0.8390504607949564,0.3799740851621795
4,3.892946165359253,0.5663461777347146,0.8722805033182748,0.3300528586864838,0.6959957106159145,0.015433037303053348,0.9783538153944342,0.9069399285858858,0.8984882832651381,0.4647950458357114,0.9610599121301445,0.6542384264847723,0.5024570012747168,0.01780568303449643,0.907268882695142,0.4639846741889163,0.796209551672491,0.06059825715295994,0.820832452048803,0.13442935031151443,0.9319127565504506,0.5490059622494993,0.9678132097236869,0.7166397501670754,0.7689397460516353,0.23644503026263572,0.9306919854702534,0.4122707170303651,0.7446062079865,0.1627203701923013,0.9668936852067814,0.8605944212995867,0.7758946490547405,0.3407952072430297,0.8407705465857338,0.323559327572587,0.8063940805078481,0.06344903302106146,0.6025181762880514,0.05637394804059917,0.9556563960476618,0.6905371455716749,0.8762130115851561,0.6560117513771928,0.9896781719401079,0.9701945179920375,0.6192003423335306,0.06163043676138761,0.6445086063752603,0.10397366034542861,0.6373203405280524,0.12747572439493887,0.9666684601829441,0.6486021761533672,0.7475374848297391,0.04070352048732773,0.8224505173949331,0.37293555413873675,0.5520608183647612,0.8517085501439928,0.28295040151555234,0.9705908568838226,0.8770958483502853,0.9520279264783417,0.6278997720725019,0.8687601013386135,0.37379645046052706,0.8310013714425478,0.13464337898848458,0.9256038009120623,0.5055241864132584,0.7452615875603371,0.21526965986114782,0.9214602816337364,0.3421904854937215,0.7151084770652052,0.15877173243323325,0.9552394626133003,0.8216809267212646,0.7478194633109373,0.27090027385949106,0.8060475229592877,0.2681249145811685,0.5783411022758431,0.05085295217970634,0.8276885996099517,0.5476974923253741,0.9839267773210573,0.9574394901656266,0.6049979158881191,0.06104176608245579,0.6405049044668394,0.09357480873117462,0.6219058297431942,0.13530497711394612,0.9551085045247397,0.6277821474664833,0.8159527913774699,0.38697587709554754
5,3.818556609880773,0.522943529353308,0.8657166891554724,0.4518828406510276,0.7131590546346815,0.014948783165336597,0.9801377044284845,0.89571660878328,0.8847312947850906,0.4162982221079328,0.9697691358932723,0.6499651419045331,0.6514552506170171,0.049572216011136136,0.8827156164850818,0.23506738997137258,0.8368797684879827,0.07337928987066183,0.8800727243449553,0.13086093461957043,0.943347809438457,0.5466429252026969,0.9572392265968895,0.6903674558167793,0.8359643049061255,0.31166141900041944,0.9178986058694824,0.32654085203347283,0.8133772243657169,0.17479615228097065,0.9650096268738253,0.8539040187699083,0.8290850674940325,0.3751790706698808,0.9093871000950059,0.3576216286861873,0.8190107217312493,0.08200149574985403,0.6770647544933504,0.07394420712936128,0.9696412179494603,0.7440701394286564,0.888567037645888,0.640535900339716,0.9760952581242892,0.951055506757672,0.6511485915052747,0.06882319981695698,0.6995648187420773,0.11573964754524385,0.7688281692478478,0.19825038923887417,0.9737334911627656,0.6658633602400247,0.7841166948088217,0.057410377358654695,0.8534709985141703,0.3760036730796363,0.5239621375866438,0.842085202953758,0.3761398478889832,0.9767203452953443,0.8720564360552979,0.9584924438857023,0.620209631677108,0.8511998130218795,0.18773047757667724,0.8898543825014412,0.128190056123588,0.935709322775555,0.5187480215966539,0.8052888504279075,0.2654295962161347,0.8988548438212582,0.24166501021598474,0.7868320709467038,0.16609801690691908,0.9533238940140717,0.8133749271884478,0.7931028913740797,0.2965243592393933,0.8788075001310295,0.2963529881509403,0.6414179952211211,0.06450403581958833,0.8357980085910439,0.5498929968815608,0.966954339969466,0.9390033116934742,0.6339843025215794,0.06088229820550069,0.6800096552700148,0.11111821158847628,0.7443271437529596,0.1965899417408895,0.9564314768114222,0.6325911917612981,0.8436418149098072,0.38616322929089025
6,3.7465142665544695,0.5650294402623537,0.9033128888882818,0.4266517289205828,0.706543125629381,0.01929609879035006,0.975827322377935,0.8913997643801049,0.9103587788272153,0.4796177235997786,0.9685273132572694,0.6799072696996011,0.6795543128209212,0.06315697334246308,0.9252849682804262,0.4626686721691456,0.7906663730164346,0.04879405445863641,0.8638515243772885,0.13016387836377621,0.9408099696985428,0.5695876156320203,0.9484357060074793,0.6399997621065077,0.7996131593624889,0.27274864320797776,0.9176135366670577,0.3819434175127224,0.7984730033369556,0.19023197553427806,0.9720031870937765,0.8824585498311714,0.837522853324967,0.3906841470857761,0.8797344622101912,0.35617875275372335,0.8707799458005558,0.13356131925259349,0.6585630000664847,0.05908788522952525,0.9669069989761054,0.7576335348072113,0.9118666627730739,0.6706379884432264,0.9892349170817926,0.9682823351222103,0.6089035123199624,0.07643006142903842,0.7112693494800261,0.1375031742432568,0.6481899536109617,0.11223587043682468,0.9778394774811514,0.7338637455748446,0.8009880087150296,0.05794644028371745,0.8504694189437687,0.39232116230411346,0.5530297383915928,0.8772204692325049,0.3651820272116831,0.9691330999460657,0.8621934587178607,0.9562468471115272,0.6238585265756464,0.8831265475857112,0.3377032311857161,0.8608822947058241,0.12514314912458696,0.9336974103245901,0.5296223773447964,0.7589109291425411,0.21433615311491092,0.8935308236813211,0.2998634170970852,0.7639193222795425,0.15367302926440027,0.9573632390710405,0.8278772538229098,0.794412828402686,0.2831996132514976,0.8316781754281755,0.3106511250519112,0.614604175643386,0.049058342775124775,0.8577785643891669,0.5192730568063096,0.9827460868604061,0.9527462860375769,0.5927765433534471,0.06630473514592153,0.6942112971683596,0.11825252074185037,0.6278993634260293,0.11957154592304715,0.9539864603312933,0.6283876989020195,0.8317960251622957,0.38878408147867655
7,3.6918998195566406,0.6066930014161139,0.8752619943762465,0.4649240032483626,0.721049561261137,0.01945888561737416,0.9833462559123424,0.8709418013241766,0.8357397783580287,0.4202255472598463,0.9458197333249667,0.6272110504799785,0.5938714294588184,0.06660235490548114,0.8952133755029458,0.48406300904917393,0.8143196409603395,0.09204765995167333,0.8552200213361382,0.13627094511498994,0.9219379153862156,0.5607633606744279,0.9614933396199931,0.6938297236865633,0.7628165069408365,0.22901918377526656,0.9300944414122977,0.3742008787280522,0.7715471432897033,0.1913117090062876,0.9705524412795852,0.8716016177355533,0.8605696825219696,0.44899777811106406,0.9102092750190031,0.4035906063406869,0.8538188191939221,0.15278564190263133,0.6464746241506095,0.06721044954012556,0.9279554097057252,0.6221945017676097,0.8932580266699648,0.6646371388795831,0.9879378509648131,0.9660116526887985,0.5881835179826223,0.07352966059074317,0.6855487253282545,0.14346581028219385,0.6081412443083407,0.12649958217867796,0.9828461484700893,0.7738767267356995,0.8418556419276134,0.07326066302935703,0.837966020172686,0.39327896083719915,0.566967280316017,0.8409286073125133,0.36982458052640654,0.9808213973982379,0.8484307808559364,0.9226489273631432,0.5817992147422004,0.8429732167072006,0.36953739817660014,0.8438560975325682,0.1368338378588087,0.9117126402554445,0.5021165454962272,0.7324365189636557,0.18631966714614523,0.9058422234172594,0.30482045250154005,0.7252716319901743,0.16036621831053993,0.9545196904744042,0.8088799543127295,0.8083873239411623,0.3226161960354675,0.8600022129433894,0.34240154354407615,0.5823485056210584,0.05007351713675875,0.8359092430649984,0.5080849799799074,0.9802667135633251,0.9470600178885525,0.5832953859461607,0.06447068878866238,0.6511800280781617,0.11787896301918224,0.5959572424795537,0.1197938573247761,0.9663651738950464,0.686674559218855,0.8170906726814451,0.3909464722559669
