epoch,train_loss,train_accuracy,train_1st degree av block_rocauc,train_1st degree av block_prauc,train_anterior myocardial infarction_rocauc,train_anterior myocardial infarction_prauc,train_atrial fibrillation_rocauc,train_atrial fibrillation_prauc,train_complete right bundle branch block_rocauc,train_complete right bundle branch block_prauc,train_left anterior fascicular block_rocauc,train_left anterior fascicular block_prauc,train_left atrial enlargement_rocauc,train_left atrial enlargement_prauc,train_left axis deviation_rocauc,train_left axis deviation_prauc,train_left bundle branch block_rocauc,train_left bundle branch block_prauc,train_left ventricular hypertrophy_rocauc,train_left ventricular hypertrophy_prauc,train_myocardial infarction_rocauc,train_myocardial infarction_prauc,train_nonspecific intraventricular conduction disorder_rocauc,train_nonspecific intraventricular conduction disorder_prauc,train_nonspecific st t abnormality_rocauc,train_nonspecific st t abnormality_prauc,train_normal ecg_rocauc,train_normal ecg_prauc,train_premature atrial contraction_rocauc,train_premature atrial contraction_prauc,train_prolonged pr interval_rocauc,train_prolonged pr interval_prauc,train_qwave abnormal_rocauc,train_qwave abnormal_prauc,train_right axis deviation_rocauc,train_right axis deviation_prauc,train_s t changes_rocauc,train_s t changes_prauc,train_sinus arrhythmia_rocauc,train_sinus arrhythmia_prauc,train_sinus bradycardia_rocauc,train_sinus bradycardia_prauc,train_sinus tachycardia_rocauc,train_sinus tachycardia_prauc,train_t wave abnormal_rocauc,train_t wave abnormal_prauc,train_mean_rocaucs,train_mean_praucs,valid_accuracy,valid_atrial fibrillation_rocauc,valid_atrial fibrillation_prauc,valid_left anterior fascicular block_rocauc,valid_left anterior fascicular block_prauc,valid_left axis deviation_rocauc,valid_left axis deviation_prauc,valid_left ventricular hypertrophy_rocauc,valid_left ventricular hypertrophy_prauc,valid_myocardial infarction_rocauc,valid_myocardial infarction_prauc,valid_normal ecg_rocauc,valid_normal ecg_prauc,valid_t wave abnormal_rocauc,valid_t wave abnormal_prauc,valid_mean_rocaucs,valid_mean_praucs
0,5.12638191251971,0.3637890237386459,0.3598754486203087,0.03004896014650104,0.4945187891392891,0.016200133229586085,0.5947670096935185,0.14884118129690604,0.9601876902516159,0.2726366986063327,0.9091760536232874,0.3085343408080786,0.29014267365220986,0.012166651560172959,0.5549715758453615,0.3145960361378045,0.9111968149195873,0.13950325305362665,0.5275273162573224,0.14025232730096446,0.4578050984412306,0.2651327991001565,0.39249541202790017,0.030123752516077934,0.3712248347119738,0.0134800071876561,0.9124217477048231,0.7629340500500607,0.5322141900275145,0.023471489400181098,0.39666836208079514,0.013898426735403369,0.41239897634946954,0.021182726255168587,0.34627347925747587,0.011793740714708307,0.6331220536406468,0.06157208763986358,0.560980938901055,0.04094010720370751,0.776314624917687,0.2810469814450784,0.6901716646314626,0.24705719010848753,0.6956507762651195,0.294607564533728,0.5809138877708935,0.1568191138650114,0.42032967032967034,0.59521491655046,0.17359508712831734,0.9065344268105269,0.3384641807625115,0.5462353436620343,0.3103033314736417,0.5158169661066537,0.1322419121559902,0.4363356600545514,0.2763246700853895,0.912755860755407,0.7577673034905583,0.6993119430286223,0.2576713473128313,0.6588864452811795,0.32090969034417716
1,4.671102742931877,0.4147774979009236,0.5140446757186097,0.057070842289882094,0.49120102410197236,0.017587219152174788,0.7679274117428916,0.35415037438047064,0.9679996041976763,0.42853778786522806,0.9045183304450388,0.45286019900528485,0.29946663525397976,0.012212041239441843,0.5843232992528178,0.36653113898002554,0.9392399811409712,0.289294711137016,0.5390657272008403,0.1683244454022553,0.47312832181354936,0.2861542640015383,0.3725964627311696,0.026841227019527077,0.3704499075577723,0.014804098639003763,0.9235992314187713,0.7978096851246458,0.5556421595449343,0.029172746673496387,0.44027916162019937,0.015034799589781746,0.3584237985729523,0.0182861293504422,0.3802761123962087,0.0141099107007817,0.5494506174325153,0.05576604551084639,0.6173412694479299,0.06700154429428294,0.8310995737725051,0.356809025831485,0.8517484837041263,0.3032770446777413,0.6739607706148706,0.24816297460824102,0.609353752712832,0.19908173888516334,0.44459706959706957,0.7711027713395698,0.40224733403997426,0.8921048273938698,0.47904465597321355,0.5793492475120243,0.3507546919237919,0.5262736966192075,0.16530301519301072,0.4436196002120833,0.2742473967711786,0.9191135354250519,0.7867404373813285,0.6606051137658144,0.19638451136298968,0.6845955417525172,0.37924600609221243
2,4.450217383297861,0.4534005037783375,0.4656810366806346,0.07201983123477533,0.4955368477545318,0.018944051780583206,0.6990437115380161,0.3095325190052516,0.8885896655124901,0.3131384771053236,0.8349267022695999,0.28265006415057053,0.30110918701404565,0.012315178217025095,0.5121095037377282,0.3345405470999838,0.9264751427523702,0.4526544466741413,0.55972602109864,0.20803264353865963,0.5743498313152502,0.42637296045713224,0.38698877470668275,0.0278580830072169,0.44643179615744616,0.01695553678123384,0.9287724553944979,0.8048763922107137,0.5439825010783932,0.06583693707782953,0.4976817324845325,0.050226487202726634,0.4310140166101433,0.022382724382398272,0.4516308750128323,0.019572810551615687,0.6514354555990616,0.08960084331176078,0.6323047123471774,0.0895213513666462,0.7967040947906234,0.25644780737184747,0.8089182362545632,0.37345507296821373,0.7636860354965059,0.36767398343762764,0.6180499243457166,0.20975494313333076,0.5299908424908425,0.7013341242562177,0.3379959458289188,0.8121929679306729,0.31469382551057307,0.4926477707667666,0.30721883958309437,0.5379316751483675,0.2031457260795827,0.5476695436383214,0.41256134436225067,0.920637263273098,0.7951272138478899,0.7575609631969115,0.30525748371855893,0.6814249011729079,0.3822857684186955
3,4.2988370783901715,0.43584459201587666,0.5161616079074844,0.09833792731208116,0.48831066504294207,0.023639167778236686,0.7489469987870112,0.401836940083399,0.8929590369270736,0.29635249630690125,0.8756807126535177,0.38717388003357267,0.338089751673891,0.013006370562555351,0.5745711876579616,0.3309143830972009,0.9672772801089632,0.5300133384426141,0.6226363366340529,0.26526606488747917,0.5225233101017568,0.31749774218295385,0.3928580018516627,0.031106971813843125,0.4309114241394935,0.016533875241273956,0.9302847788431464,0.8161322297550465,0.5692128347979745,0.08374417131555595,0.5387042909390307,0.06024907802824177,0.39432049709541017,0.019757581903859782,0.48689612589910003,0.03101114358346471,0.664448758135062,0.08012728961263615,0.6407794450348072,0.10642110826658968,0.8100134876758215,0.306841504575078,0.8140957553516369,0.41531580926868583,0.7772764122177198,0.38516697651643333,0.6362253954307056,0.22802027502580466,0.5274725274725275,0.7477171270682992,0.41342651506899997,0.8526594678449726,0.4000702541175292,0.5615189979736894,0.3164220179372285,0.6073018794993412,0.26560281819397485,0.5030564863047768,0.31102418660997344,0.9261662613447545,0.8128316063899106,0.7707551820270786,0.3307285377722205,0.7098822002947018,0.4071579908699768
4,4.177489355915093,0.5774368368826807,0.650861203904059,0.18234350132369365,0.6383020371054524,0.034727448535428126,0.8456576530881077,0.5051829512248853,0.9779304424300092,0.5857303933545194,0.884647481119199,0.5392731627426248,0.3980852539482661,0.01660998697745045,0.6955060649575916,0.5161982989208234,0.9791611923097072,0.67448092693477,0.6734183703828285,0.3229231264081953,0.712989721259275,0.5298344443781646,0.4476168903268745,0.03584293052868266,0.45774414504995853,0.022651135606019404,0.9396326486001577,0.8303467681653973,0.7031813086325455,0.19649404063106587,0.6725313825629888,0.10247110085323916,0.4592231070880918,0.02374750950530813,0.6009408562871246,0.027046790163695798,0.674252696320286,0.09233832036029932,0.7034230646577551,0.1393829727368435,0.9080432706661047,0.45245061955221816,0.8958202208923718,0.5206211468897954,0.7908906062663238,0.4298724773475867,0.7140845280843217,0.3082077296882139,0.5952380952380952,0.8309593687287271,0.5376716905895474,0.8592097274150768,0.5255588109936067,0.6810036594911708,0.4857312215377899,0.652565972541072,0.3210598615311392,0.6756350199784638,0.4894668363657986,0.9284259258105089,0.8089925909156163,0.7724062347063108,0.343969069712758,0.7714579869530471,0.5017785830923224
5,4.099479256836606,0.600870162583009,0.7200719590243775,0.2771372037218727,0.6871399641503496,0.028329718991573997,0.8546877469894522,0.5526795035623644,0.9869588809750358,0.6619900059026652,0.9494733364888472,0.7301640715944469,0.44329716044848755,0.021655108179993228,0.7949181277129537,0.6279389105943534,0.9518732254177799,0.6598318670598791,0.7059442211836168,0.35503842527744045,0.8254123483260098,0.6784896171998934,0.44763031652889024,0.03492348624737409,0.5393511184021221,0.025335316310896444,0.9179032385108762,0.7416761880295892,0.7475271777849056,0.2573483089959261,0.7833883472844537,0.15878196442595144,0.5252898545333826,0.030305913149916357,0.729839516413656,0.05367057875848836,0.7230818812903829,0.10084474818765166,0.7312078113352134,0.17105431411932973,0.9172456980242777,0.5533545320383793,0.8643016647019062,0.5371649413398877,0.8305374687004368,0.44286470745789025,0.7580491392830644,0.3500263377793529,0.5975274725274725,0.8325133089518598,0.5857690715491141,0.9280873154902491,0.6895813361641016,0.7889881046122187,0.6072179920713396,0.6819981506119424,0.3419910416226577,0.7978896893635862,0.6425085198499035,0.9127157232908233,0.7400048476042019,0.8150051691559688,0.37081619652479325,0.8224567802109497,0.5682698579123017
6,4.001432969091358,0.6414777497900923,0.7481730775516608,0.27969871636144406,0.642807568867665,0.03167024278145136,0.9530413056157574,0.6959997620842092,0.9888066165119649,0.6928137636298854,0.9541666114800289,0.6482803273927038,0.4280615873443827,0.016854528753542847,0.6810458214558625,0.495062494901961,0.9796144376342396,0.6297948077948804,0.6579633670289983,0.2774587792831161,0.7279719781017561,0.5968853076497818,0.4503663788132885,0.0402262233657725,0.4594286111175422,0.020476579150300985,0.9403836378735626,0.8355558050145091,0.7427313372921043,0.2473941995772804,0.7679524965843123,0.15911999236468663,0.48820309717519694,0.026033221880542124,0.6267537086118024,0.036060776549466794,0.6778101916618728,0.09367989981038982,0.7200332946303052,0.19887952633119016,0.8948276774730406,0.395081727610996,0.8831108391380291,0.6258230350924314,0.8043321771194276,0.43197669008496525,0.737162991776491,0.3397648367029775,0.5730311355311355,0.9407860274542729,0.7051333911847878,0.9350776967256691,0.6310400051177264,0.6661393826343903,0.4655512069735065,0.6232421737356998,0.24224578452407508,0.6956615850492218,0.5656121698848123,0.9282843228298656,0.8039202177519154,0.7877994900081724,0.3545320421172297,0.7967129540624703,0.5382906882220075
7,3.9368908425504294,0.47881841080833526,0.6164356013309886,0.18385243911838303,0.5365725727369338,0.021764868023603272,0.8303485688354304,0.5480301127521577,0.9646873507104702,0.5883266560949658,0.8935048493369936,0.37183237160042154,0.37906755974447376,0.014815594644520829,0.5620711568298643,0.331345834999764,0.9626121850280266,0.6424942335895186,0.6735906721724557,0.3351196747289886,0.6546623897591644,0.5196108195235729,0.46076435450444964,0.0426553044094625,0.44960526011159213,0.019413305538304233,0.9342941591953331,0.8192324545866639,0.720695519674901,0.26871402254112925,0.6869559510527478,0.17889348517302112,0.4938780202479711,0.030124948333248285,0.604370156062551,0.031406110826437836,0.631930374479795,0.08716209045954038,0.7009037504567287,0.2168880704783364,0.86771067347332,0.43966187516892147,0.7694957686440149,0.433710574654201,0.7674620855110958,0.4083311397343966,0.6891644990863318,0.2969720903172527,0.5,0.8126031010236552,0.5495998215186979,0.8772525368728992,0.38560282427307374,0.547059954060962,0.30449799376826925,0.6404990357982587,0.29303131262943766,0.6254549131715743,0.4888938753899019,0.9247112159283409,0.7959747891653629,0.7497193506332882,0.3500078904409658,0.7396143010698542,0.4525155010265299
8,3.8758888071015196,0.5278986336920846,0.6586379429819114,0.18795128762369295,0.5493491418432923,0.027775647057267754,0.8366895486963151,0.49265066624720305,0.9675443328213896,0.4944576708654129,0.8990030069165704,0.5987639393143532,0.3876759168210529,0.015099868179780634,0.712040812247023,0.5115124385570542,0.9585627324637226,0.6670032962613909,0.6261836757977395,0.256339861752213,0.6708572120517855,0.4767412952701648,0.4438993150165892,0.045279540940716206,0.42147437911566366,0.01730403528623514,0.9454366866988569,0.8534461293896377,0.7391214039735617,0.2646574140502919,0.7137795404781366,0.13596416985084037,0.44606655216312197,0.022309585574061132,0.6909523884456613,0.10128598577646312,0.6158397397458135,0.08916576114985005,0.7102326385815072,0.2382446224030519,0.8386774455146597,0.34562670811293283,0.8172535374111534,0.4506271772484429,0.7821099515684384,0.43395395741082804,0.7014267227888166,0.30573459356008564,0.5588369963369964,0.8141219599898265,0.5115506510961776,0.8656481408854143,0.5515341688457972,0.6953120716546336,0.47823726595025995,0.5842069520760769,0.19097337834984712,0.642649510513974,0.447055152496731,0.9303020406535177,0.8198123333692767,0.7569366404096032,0.3377029095565465,0.7555967594547209,0.47669512280923376
9,3.7984310991572436,0.5403404320280895,0.6909422007073329,0.24726043609179632,0.5659322657495968,0.025933434598515392,0.9065193637907242,0.6325743986217868,0.974054096603404,0.531731083203412,0.9192430548487792,0.6213659841453821,0.4190979477394519,0.01685660940677822,0.6953626331790024,0.5087780642068119,0.9835450783173554,0.7846757231967619,0.6736225446226597,0.30598248085504853,0.6677687750105517,0.4838649955567265,0.43255730434811257,0.04073915849773267,0.4173215898078724,0.01774612306120237,0.9490177375148701,0.8625719225579687,0.7626074408152458,0.29128900558688386,0.7254808810982704,0.1510324482356572,0.38680841052403503,0.01905494752718804,0.6588901402667158,0.057225798263855224,0.668345994747866,0.09715923708531826,0.7288543550477032,0.27453734666414664,0.8572814393065175,0.3998011047381785,0.8063318886294732,0.4201216308881694,0.7713350825337801,0.42044620370664787,0.7118600102367872,0.3277612789407258,0.5590659340659341,0.8882032097755517,0.6430778298149162,0.8862895564793754,0.5735514193743713,0.6741413844472208,0.46449258977238905,0.6277513918460352,0.24123437778888884,0.6247342126408195,0.44717081773037054,0.9330893507328826,0.8278668125892344,0.7486754592619025,0.30872207617029174,0.7689835093119697,0.500873703320066
10,3.7482995527790264,0.5556064422563163,0.6912411991972229,0.2143108729391153,0.5288055285694956,0.026503950394093534,0.902791788723707,0.6459000406386324,0.968038592207136,0.5551142433452123,0.8874862672408864,0.5681713080691476,0.37250837654152613,0.014751149409326066,0.6330472204673643,0.4070395457223174,0.962110953952538,0.6694285439597005,0.6861046505623812,0.29215831705947576,0.698423658653669,0.46566164667384885,0.4280733647215422,0.04009922249738403,0.3809330877027031,0.01444235085765935,0.9502084553942731,0.8671384214007571,0.7796131967997585,0.31098313675375505,0.7405591286864069,0.15467861315936163,0.376263173409636,0.01895669906531869,0.6072337131677168,0.11605100335043408,0.6205186609397367,0.0831252575497311,0.7202370067713778,0.28757288347291743,0.8405890112496108,0.37457027490241046,0.7831881431987281,0.44685612087871296,0.7234188739886624,0.3710235426285562,0.6946088205520944,0.3156607793058121,0.5338827838827839,0.8861286318070595,0.637301771418531,0.8549973418394472,0.5200514330526373,0.6109918305971725,0.3831756024121847,0.6443440972274128,0.23390595687936122,0.6679439947088501,0.43866717573667036,0.9313918600723223,0.8321932284715637,0.7009227549973932,0.28475734216724036,0.7566743587499511,0.47572178716259833
11,3.708172740622173,0.43637890237386456,0.7452901404859809,0.28071145361194855,0.651170206781635,0.04008388020878055,0.9179232456832056,0.7217795956057012,0.9471003038103624,0.5370693390379371,0.8143101798085222,0.5433510343300797,0.4701994180673765,0.023745879691322018,0.8954210508006804,0.768729166680864,0.9716714338100477,0.6783132992514569,0.7321275773347968,0.3940029099006787,0.7573726440000128,0.6391829414732224,0.5092483468473961,0.06216033211572362,0.48518079979890916,0.02119526987648331,0.9334564048688729,0.7794310572939037,0.8325488009504174,0.412331425596135,0.8186545770215203,0.2428711255900567,0.4990882182547912,0.029042091659332296,0.8490317557730106,0.1301543745562346,0.7153656273696721,0.11827327889245864,0.79230590180733,0.3688733667605481,0.9141338985311773,0.5291238450891428,0.900641923854275,0.6692389503957874,0.8525695151391322,0.5258660688753419,0.7729459986726875,0.38706957665877906,0.5693681318681318,0.885449331104079,0.6789646251702071,0.7577812929409133,0.5026957344681461,0.8804094733809055,0.7330871005514968,0.6909957652003256,0.3281905523403779,0.7193826627383888,0.5955338091055187,0.9160782954790507,0.7540203515464857,0.8251647649972098,0.4202386410607496,0.8107516551201247,0.5732472591775688
12,3.6628899363177156,0.5827799404625601,0.706443625832685,0.27805772543502155,0.6781672892464732,0.03472435639600506,0.9074167986830511,0.6539494796809273,0.9724620039639456,0.6233710102194763,0.9318666932491988,0.6701849893001515,0.47998008150080407,0.022340695646435066,0.77054048533939,0.5803169615677277,0.9288345120226308,0.6602542933848676,0.720592639474088,0.3954594712411249,0.8548584388613499,0.7430362752891627,0.5008857174863515,0.05974069885262278,0.5464880221993643,0.0236527540906329,0.9477871720855868,0.8454651150867889,0.8303385015962822,0.4019817743199869,0.7883347552935702,0.22844462624830372,0.5552870554889633,0.044162238578955876,0.7856723233440412,0.1808826238098564,0.7260097239392428,0.1298960775020739,0.746146644714063,0.349065729267037,0.8424467956712397,0.44621262168254994,0.7884554777308257,0.450486284207914,0.8487160213618957,0.5195514877408759,0.766260489958411,0.37914714952493167,0.6018772893772893,0.8828238179410333,0.645912678264449,0.8987901738117442,0.5996472855542275,0.7493805579178348,0.5320930057150147,0.6672308083277987,0.2952271511722895,0.8139641535526683,0.6837720613168043,0.9234521211154225,0.7769762348794076,0.8162106151443546,0.3872703968941099,0.8216931782586937,0.5601284019709004
13,3.5890704761269565,0.6201816655217159,0.774194281194229,0.31190783823600116,0.5665073348871222,0.029505295174323914,0.9541104423334381,0.733516690843848,0.9770670307521626,0.546381846315351,0.943561627673531,0.683604493167373,0.4332675157751112,0.0190206073979663,0.6497018566043065,0.44976128014158645,0.9856137042275657,0.7643053450837173,0.7181761114848517,0.38567650452715796,0.7231410319463238,0.5854883565205636,0.5101605048910913,0.07309440958541022,0.5082900337686993,0.024270993671844196,0.9550206057513494,0.8656500917187007,0.835499662005883,0.3993842676512041,0.812384776473817,0.25006964372755913,0.5162139994997056,0.03471544454858366,0.6775427885044087,0.20553150822785782,0.7199239569375184,0.1329399287661603,0.7449035221350673,0.3612758864520701,0.8537719968747554,0.39891172701504596,0.7995780435640847,0.4547723290765874,0.8219298865815874,0.4848985000064425,0.7491163960848458,0.3724855903570615,0.5769230769230769,0.9357383129582989,0.6920979623881985,0.9105078684457459,0.6224516064697673,0.620452321041316,0.39922840565484313,0.6647156619250294,0.2933556520173988,0.6746135492792995,0.5192621298841837,0.930725229138802,0.7968093060005341,0.7829871744570909,0.3854763444457506,0.7885343024636546,0.5298116295515252
